154034 , 3 , 299000
154474 , 3 , 299000
151296 , 3 , 300000
154414 , 3 , 300000
154387 , 3 , 320000
153791 , 3 , 322000
154455 , 3 , 319000
149024 , 3 , 300900
151293 , 3 , 299000
154131 , 3 , 285500
154161 , 3 , 300000
154066 , 3 , 278500
152265 , 3 , 279000
153734 , 3 , 299900
153647 , 3 , 324100
147603 , 3 , 295000
154489 , 3 , 282000
152002 , 3 , 309000
152291 , 3 , 315000
146597 , 3 , 275000
150981 , 3 , 310000
152978 , 3 , 295000
153828 , 3 , 275000
136282 , 3 , 323900
154006 , 3 , 299999
151126 , 3 , 323000
153971 , 3 , 272000
150390 , 3 , 324999
153432 , 3 , 299500
149401 , 3 , 299000
150929 , 3 , 320000
153428 , 3 , 274744
147374 , 3 , 320000
152203 , 3 , 299999
153900 , 3 , 295000
147214 , 3 , 318000
148736 , 3 , 325000
151084 , 3 , 325000
137090 , 3 , 289900
149700 , 3 , 324900
154276 , 3 , 319000
151864 , 3 , 280000
153570 , 3 , 299900
152068 , 3 , 319000
152565 , 3 , 289900
154074 , 3 , 289900
