153085 , 3 , 440000
153738 , 3 , 434000
154528 , 3 , 449900
150773 , 3 , 439000
151994 , 3 , 415000
146790 , 3 , 439000
152617 , 3 , 425900
153500 , 3 , 429000
152487 , 3 , 450000
150857 , 3 , 429900
152969 , 3 , 435000
151913 , 3 , 409950
150823 , 3 , 444900
154442 , 3 , 424000
152820 , 3 , 449000
151078 , 3 , 410000
152014 , 3 , 459900
140044 , 3 , 449000
138053 , 3 , 415000
145850 , 3 , 415000
154419 , 3 , 450000
148757 , 3 , 459000
152906 , 3 , 435000
154312 , 3 , 449000
153802 , 3 , 456000
153915 , 3 , 439999
139461 , 3 , 430000
144238 , 3 , 423000
152856 , 3 , 430000
153411 , 3 , 425000
154317 , 3 , 440000
147586 , 3 , 445000
152998 , 3 , 425000
154171 , 3 , 425500
154242 , 3 , 459000
152152 , 3 , 424900
154421 , 3 , 435000
154327 , 3 , 410000
150194 , 3 , 419000
146212 , 3 , 425000
141529 , 3 , 425000
150966 , 3 , 445900
146986 , 3 , 425000
