154419 , 3 , 450000
149882 , 3 , 495000
150823 , 3 , 444900
147586 , 3 , 445000
153802 , 3 , 456000
149797 , 3 , 479000
154312 , 3 , 449000
152820 , 3 , 449000
152487 , 3 , 450000
152849 , 3 , 480000
153259 , 3 , 479000
154528 , 3 , 449900
154557 , 3 , 479900
144312 , 3 , 473500
154154 , 3 , 489000
153807 , 3 , 469900
150966 , 3 , 445900
140044 , 3 , 449000
153377 , 3 , 479000
148757 , 3 , 459000
152794 , 3 , 473000
154242 , 3 , 459000
152014 , 3 , 459900
153068 , 3 , 465000
153556 , 3 , 475000
